COUNTY_ID,COUNTY_NAME,DIST_ID,LEA_NAME,SCHOOL_ID,SCHOOL_NAME,PRGCODE,GRADE_LEVEL,WH_M,WH_F,BL_M,BL_F,HI_M,HI_F,AS_M,AS_F,AM_M,AM_F,PI_M,PI_F,MU_M,MU_F,ROW_TOTAL,FREE_LUNCH,REDUCED_PRICE_LUNCH,LEP,MIGRANT
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,060,Atlantic County High School,09,09,2,0,7,2,3,1,0,0,0,0,0,0,0,0,15,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,060,Atlantic County High School,10,10,0,1,3,0,1,1,1,0,0,0,0,0,0,0,7,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,060,Atlantic County High School,11,11,0,2,1,1,3,1,0,0,0,0,0,0,0,0,8,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,060,Atlantic County High School,12,12,16,10,9,5,7,4,1,1,0,0,0,0,0,0,53,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,060,Atlantic County High School,UG,UG,46,29,12,8,13,12,8,3,0,0,0,0,3,0,134,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,060,Atlantic County High School,55,TOTAL,64,42,32,16,27,19,10,4,0,0,0,0,3,0,217,73,17,0,0
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,999,District Total,PF,PK,0,2,1,0,3,1,0,0,0,0,0,0,0,0,7,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,999,District Total,KF,KG,1,1,1,0,4,1,0,1,0,0,3,0,0,0,12,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,999,District Total,01,01,1,0,1,2,1,2,0,0,0,0,0,0,0,0,7,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,999,District Total,02,02,1,1,0,0,3,2,0,1,0,0,0,0,1,0,9,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,999,District Total,03,03,0,0,2,0,2,0,1,0,0,0,0,0,0,0,5,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,999,District Total,04,04,0,0,3,0,4,1,1,0,0,0,0,0,1,0,10,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,999,District Total,05,05,1,1,2,2,4,1,1,0,0,0,0,0,0,0,12,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,999,District Total,06,06,2,0,2,2,2,0,1,0,0,0,0,0,0,0,9,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,999,District Total,07,07,3,3,5,0,4,0,2,0,0,0,0,0,0,0,17,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,999,District Total,08,08,3,1,2,0,4,1,1,0,0,0,0,0,0,0,12,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,999,District Total,09,09,2,0,7,2,3,1,0,0,0,0,0,0,0,0,15,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,999,District Total,10,10,0,1,3,0,1,1,1,0,0,0,0,0,0,0,7,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,999,District Total,11,11,0,2,1,1,3,1,0,0,0,0,0,0,0,0,8,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,999,District Total,12,12,16,10,9,5,7,4,1,1,0,0,0,0,0,0,53,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,999,District Total,UG,UG,82,42,26,11,27,17,11,5,0,0,0,0,6,1,228,,,,
01,ATLANTIC,0125,ATLANTIC CO SPECIAL SERV,999,District Total,55,TOTAL,112,64,65,25,72,33,20,8,0,0,3,0,8,1,411,151,31,0,0
01,ATLANTIC,0570,BRIGANTINE CITY,010,Brigantine Elementary School,PH,PK,18,17,1,3,3,2,5,1,0,0,0,0,1,0,51,,,,
01,ATLANTIC,0570,BRIGANTINE CITY,010,Brigantine Elementary School,KF,KG,27,20,3,2,5,6,7,2,0,0,0,0,0,0,72,,,,
01,ATLANTIC,0570,BRIGANTINE CITY,010,Brigantine Elementary School,01,01,23,29,3,1,3,9,4,1,0,0,0,0,0,0,73,,,,
01,ATLANTIC,0570,BRIGANTINE CITY,010,Brigantine Elementary School,02,02,29,31,2,3,9,3,1,1,0,0,0,0,0,0,79,,,,
01,ATLANTIC,0570,BRIGANTINE CITY,010,Brigantine Elementary School,03,03,25,31,3,4,2,6,5,4,0,0,0,0,0,0,80,,,,
01,ATLANTIC,0570,BRIGANTINE CITY,010,Brigantine Elementary School,04,04,24,22,2,3,6,5,0,4,0,0,0,0,0,0,66,,,,
01,ATLANTIC,0570,BRIGANTINE CITY,010,Brigantine Elementary School,UG,UG,5,0,0,0,2,1,1,1,0,0,0,0,0,0,10,,,,
01,ATLANTIC,0570,BRIGANTINE CITY,010,Brigantine Elementary School,55,TOTAL,151,150,14,16,30,32,23,14,0,0,0,0,1,0,431,196,37,14,0
01,ATLANTIC,0570,BRIGANTINE CITY,030,Brigantine North Middle School,05,05,23,26,3,0,4,7,1,0,0,0,0,0,0,0,64,,,,
01,ATLANTIC,0570,BRIGANTINE CITY,030,Brigantine North Middle School,06,06,25,31,1,2,9,9,3,5,0,0,0,0,0,0,85,,,,
01,ATLANTIC,0570,BRIGANTINE CITY,030,Brigantine North Middle School,07,07,22,19,2,2,6,2,6,4,0,0,0,0,0,0,63,,,,
01,ATLANTIC,0570,BRIGANTINE CITY,030,Brigantine North Middle School,08,08,25,22,3,2,3,3,3,3,0,0,0,0,0,0,64,,,,
01,ATLANTIC,0570,BRIGANTINE CITY,030,Brigantine North Middle School,UG,UG,6,2,0,1,1,1,0,0,0,0,0,0,0,0,11,,,,
01,ATLANTIC,0570,BRIGANTINE CITY,030,Brigantine North Middle School,55,TOTAL,101,100,9,7,23,22,13,12,0,0,0,0,0,0,287,121,26,3,0
01,ATLANTIC,0570,BRIGANTINE CITY,999,District Total,PH,PK,18,17,1,3,3,2,5,1,0,0,0,0,1,0,51,,,,
01,ATLANTIC,0570,BRIGANTINE CITY,999,District Total,KF,KG,27,20,3,2,5,6,7,2,0,0,0,0,0,0,72,,,,
01,ATLANTIC,0570,BRIGANTINE CITY,999,District Total,01,01,23,29,3,1,3,9,4,1,0,0,0,0,0,0,73,,,,
01,ATLANTIC,0570,BRIGANTINE CITY,999,District Total,02,02,29,31,2,3,9,3,1,1,0,0,0,0,0,0,79,,,,
01,ATLANTIC,0570,BRIGANTINE CITY,999,District Total,03,03,25,31,3,4,2,6,5,4,0,0,0,0,0,0,80,,,,
01,ATLANTIC,0570,BRIGANTINE CITY,999,District Total,04,04,24,22,2,3,6,5,0,4,0,0,0,0,0,0,66,,,,
01,ATLANTIC,0570,BRIGANTINE CITY,999,District Total,05,05,23,26,3,0,4,7,1,0,0,0,0,0,0,0,64,,,,
01,ATLANTIC,0570,BRIGANTINE CITY,999,District Total,06,06,25,31,1,2,9,9,3,5,0,0,0,0,0,0,85,,,,
01,ATLANTIC,0570,BRIGANTINE CITY,999,District Total,07,07,22,19,2,2,6,2,6,4,0,0,0,0,0,0,63,,,,
01,ATLANTIC,0570,BRIGANTINE CITY,999,District Total,08,08,25,22,3,2,3,3,3,3,0,0,0,0,0,0,64,,,,
01,ATLANTIC,0570,BRIGANTINE CITY,999,District Total,UG,UG,11,2,0,1,3,2,1,1,0,0,0,0,0,0,21,,,,
01,ATLANTIC,0570,BRIGANTINE CITY,999,District Total,55,TOTAL,252,250,23,23,53,54,36,26,0,0,0,0,1,0,718,317,63,17,0
01,ATLANTIC,0590,BUENA REGIONAL,025,BUENA REGIONAL HIGH SCHOOL,09,09,52,53,12,14,13,23,4,1,0,0,0,0,0,0,172,,,,
01,ATLANTIC,0590,BUENA REGIONAL,025,BUENA REGIONAL HIGH SCHOOL,10,10,58,57,17,17,25,19,1,2,0,0,1,0,1,1,199,,,,
01,ATLANTIC,0590,BUENA REGIONAL,025,BUENA REGIONAL HIGH SCHOOL,11,11,58,60,14,12,22,4,1,1,0,0,0,0,0,0,172,,,,
01,ATLANTIC,0590,BUENA REGIONAL,025,BUENA REGIONAL HIGH SCHOOL,12,12,56.5,67.5,13,10,11.5,15,2,1,0,0,0,0,2,0,178.5,,,,
01,ATLANTIC,0590,BUENA REGIONAL,025,BUENA REGIONAL HIGH SCHOOL,UG,UG,4,3,3,1,3,0,0,0,0,0,0,0,0,1,15,,,,
01,ATLANTIC,0590,BUENA REGIONAL,025,BUENA REGIONAL HIGH SCHOOL,55,TOTAL,228.5,240.5,59,54,74.5,61,8,5,0,0,1,0,3,2,736.5,220,69,3,0
01,ATLANTIC,0590,BUENA REGIONAL,030,BUENA REGIONAL MIDDLE SCHOOL,06,06,41,44,14,16,20,16,0,0,0,0,0,0,0,1,152,,,,
01,ATLANTIC,0590,BUENA REGIONAL,030,BUENA REGIONAL MIDDLE SCHOOL,07,07,47,27,9,12,27,16,1,2,0,0,0,0,1,1,143,,,,
01,ATLANTIC,0590,BUENA REGIONAL,030,BUENA REGIONAL MIDDLE SCHOOL,08,08,39,38,16,9,16,14,1,0,0,0,0,0,0,2,135,,,,
01,ATLANTIC,0590,BUENA REGIONAL,030,BUENA REGIONAL MIDDLE SCHOOL,UG,UG,4,8,5,0,0,2,0,0,0,0,0,0,0,0,19,,,,
01,ATLANTIC,0590,BUENA REGIONAL,030,BUENA REGIONAL MIDDLE SCHOOL,55,TOTAL,131,117,44,37,63,48,2,2,0,0,0,0,1,4,449,167,54,0,0
01,ATLANTIC,0590,BUENA REGIONAL,045,COLLINGS LAKES ELEMENTARY SCHOOL,KF,KG,17,11,2,10,3,6,0,0,0,0,0,1,0,0,50,,,,
01,ATLANTIC,0590,BUENA REGIONAL,045,COLLINGS LAKES ELEMENTARY SCHOOL,01,01,9,13,5,4,6,4,0,0,0,0,0,0,0,0,41,,,,
01,ATLANTIC,0590,BUENA REGIONAL,045,COLLINGS LAKES ELEMENTARY SCHOOL,02,02,18,17,7,5,7,10,0,0,0,0,0,0,0,0,64,,,,
01,ATLANTIC,0590,BUENA REGIONAL,045,COLLINGS LAKES ELEMENTARY SCHOOL,03,03,11,11,7,5,13,8,0,0,0,0,0,0,0,0,55,,,,
01,ATLANTIC,0590,BUENA REGIONAL,045,COLLINGS LAKES ELEMENTARY SCHOOL,55,TOTAL,55,52,21,24,29,28,0,0,0,0,0,1,0,0,210,84,14,9,0
01,ATLANTIC,0590,BUENA REGIONAL,055,JOHN C. MILANESI ELEMENTARY SCHOOL,PH,PK,16,23,11,5,9,10,1,0,0,0,0,0,1,0,76,,,,
01,ATLANTIC,0590,BUENA REGIONAL,055,JOHN C. MILANESI ELEMENTARY SCHOOL,KF,KG,16,26,2,3,11,15,1,1,0,0,0,0,1,0,76,,,,
01,ATLANTIC,0590,BUENA REGIONAL,055,JOHN C. MILANESI ELEMENTARY SCHOOL,01,01,20,14,2,5,6,5,1,0,0,0,0,0,0,0,53,,,,
01,ATLANTIC,0590,BUENA REGIONAL,055,JOHN C. MILANESI ELEMENTARY SCHOOL,02,02,22,24,2,1,9,13,0,2,0,0,0,0,0,0,73,,,,
01,ATLANTIC,0590,BUENA REGIONAL,055,JOHN C. MILANESI ELEMENTARY SCHOOL,03,03,27,17,1,2,12,7,0,2,0,0,0,0,1,0,69,,,,
01,ATLANTIC,0590,BUENA REGIONAL,055,JOHN C. MILANESI ELEMENTARY SCHOOL,UG,UG,6,4,7,0,7,1,0,0,0,0,0,0,0,0,25,,,,
01,ATLANTIC,0590,BUENA REGIONAL,055,JOHN C. MILANESI ELEMENTARY SCHOOL,55,TOTAL,107,108,25,16,54,51,3,5,0,0,0,0,3,0,372,120,22,15,0
01,ATLANTIC,0590,BUENA REGIONAL,300,DR. J.P. CLEARY ELEMENTARY,04,04,34,34,16,11,14,20,1,5,0,0,0,0,0,0,135,,,,
01,ATLANTIC,0590,BUENA REGIONAL,300,DR. J.P. CLEARY ELEMENTARY,05,05,37,30,9,15,11,22,1,0,0,0,0,0,0,0,125,,,,
01,ATLANTIC,0590,BUENA REGIONAL,300,DR. J.P. CLEARY ELEMENTARY,UG,UG,5,1,2,1,2,0,0,0,0,0,0,0,0,0,11,,,,
01,ATLANTIC,0590,BUENA REGIONAL,300,DR. J.P. CLEARY ELEMENTARY,55,TOTAL,76,65,27,27,27,42,2,5,0,0,0,0,0,0,271,114,28,1,0
01,ATLANTIC,0590,BUENA REGIONAL,999,District Total,PH,PK,16,23,11,5,9,10,1,0,0,0,0,0,1,0,76,,,,
01,ATLANTIC,0590,BUENA REGIONAL,999,District Total,KF,KG,33,37,4,13,14,21,1,1,0,0,0,1,1,0,126,,,,
01,ATLANTIC,0590,BUENA REGIONAL,999,District Total,01,01,29,27,7,9,12,9,1,0,0,0,0,0,0,0,94,,,,
01,ATLANTIC,0590,BUENA REGIONAL,999,District Total,02,02,40,41,9,6,16,23,0,2,0,0,0,0,0,0,137,,,,
01,ATLANTIC,0590,BUENA REGIONAL,999,District Total,03,03,38,28,8,7,25,15,0,2,0,0,0,0,1,0,124,,,,
01,ATLANTIC,0590,BUENA REGIONAL,999,District Total,04,04,34,34,16,11,14,20,1,5,0,0,0,0,0,0,135,,,,
01,ATLANTIC,0590,BUENA REGIONAL,999,District Total,05,05,37,30,9,15,11,22,1,0,0,0,0,0,0,0,125,,,,
01,ATLANTIC,0590,BUENA REGIONAL,999,District Total,06,06,41,44,14,16,20,16,0,0,0,0,0,0,0,1,152,,,,
01,ATLANTIC,0590,BUENA REGIONAL,999,District Total,07,07,47,27,9,12,27,16,1,2,0,0,0,0,1,1,143,,,,
01,ATLANTIC,0590,BUENA REGIONAL,999,District Total,08,08,39,38,16,9,16,14,1,0,0,0,0,0,0,2,135,,,,
01,ATLANTIC,0590,BUENA REGIONAL,999,District Total,09,09,52,53,12,14,13,23,4,1,0,0,0,0,0,0,172,,,,
01,ATLANTIC,0590,BUENA REGIONAL,999,District Total,10,10,58,57,17,17,25,19,1,2,0,0,1,0,1,1,199,,,,
01,ATLANTIC,0590,BUENA REGIONAL,999,District Total,11,11,58,60,14,12,22,4,1,1,0,0,0,0,0,0,172,,,,
01,ATLANTIC,0590,BUENA REGIONAL,999,District Total,12,12,56.5,67.5,13,10,11.5,15,2,1,0,0,0,0,2,0,178.5,,,,
01,ATLANTIC,0590,BUENA REGIONAL,999,District Total,UG,UG,19,16,17,2,12,3,0,0,0,0,0,0,0,1,70,,,,
01,ATLANTIC,0590,BUENA REGIONAL,999,District Total,55,TOTAL,597.5,582.5,176,158,247.5,230,15,17,0,0,1,1,7,6,2038.5,705,187,28,0
01,ATLANTIC,1300,EGG HARBOR CITY,020,Charles L. Spragg School,PF,PK,8,6,5,5,9,7,0,0,0,0,0,0,2,3,45,,,,
01,ATLANTIC,1300,EGG HARBOR CITY,020,Charles L. Spragg School,KF,KG,3,7,6,11,9,10,0,0,0,0,0,0,1,1,48,,,,
01,ATLANTIC,1300,EGG HARBOR CITY,020,Charles L. Spragg School,01,01,7,12,3,7,12,15,2,0,0,0,0,0,1,0,59,,,,
01,ATLANTIC,1300,EGG HARBOR CITY,020,Charles L. Spragg School,02,02,6,10,8,4,5,13,0,0,0,0,0,0,1,4,51,,,,
01,ATLANTIC,1300,EGG HARBOR CITY,020,Charles L. Spragg School,03,03,5,8,4,6,4,7,1,0,0,0,0,0,0,1,36,,,,
01,ATLANTIC,1300,EGG HARBOR CITY,020,Charles L. Spragg School,UG,UG,2,0,3,1,8,0,0,0,0,0,0,0,1,0,15,,,,
01,ATLANTIC,1300,EGG HARBOR CITY,020,Charles L. Spragg School,55,TOTAL,31,43,29,34,47,52,3,0,0,0,0,0,6,9,254,171,27,12,0
01,ATLANTIC,1300,EGG HARBOR CITY,030,EGG HARBOR CITY COMMUNITY SCH,04,04,4,5,6,6,16,11,0,0,0,0,0,0,2,0,50,,,,
01,ATLANTIC,1300,EGG HARBOR CITY,030,EGG HARBOR CITY COMMUNITY SCH,05,05,3,4,5,6,9,6,2,0,0,0,0,1,0,0,36,,,,
01,ATLANTIC,1300,EGG HARBOR CITY,030,EGG HARBOR CITY COMMUNITY SCH,06,06,6,3,3,4,10,4,2,0,0,0,0,0,0,1,33,,,,
01,ATLANTIC,1300,EGG HARBOR CITY,030,EGG HARBOR CITY COMMUNITY SCH,07,07,16,9,6,4,8,7,0,0,0,0,0,0,0,0,50,,,,
01,ATLANTIC,1300,EGG HARBOR CITY,030,EGG HARBOR CITY COMMUNITY SCH,08,08,4,2,4,4,15,6,1,1,0,0,0,0,0,0,37,,,,
01,ATLANTIC,1300,EGG HARBOR CITY,030,EGG HARBOR CITY COMMUNITY SCH,UG,UG,5,3,10,3,5,5,0,0,0,0,0,0,0,0,31,,,,
01,ATLANTIC,1300,EGG HARBOR CITY,030,EGG HARBOR CITY COMMUNITY SCH,55,TOTAL,38,26,34,27,63,39,5,1,0,0,0,1,2,1,237,165,26,2,0
01,ATLANTIC,1300,EGG HARBOR CITY,999,District Total,PF,PK,8,6,5,5,9,7,0,0,0,0,0,0,2,3,45,,,,
01,ATLANTIC,1300,EGG HARBOR CITY,999,District Total,KF,KG,3,7,6,11,9,10,0,0,0,0,0,0,1,1,48,,,,
01,ATLANTIC,1300,EGG HARBOR CITY,999,District Total,01,01,7,12,3,7,12,15,2,0,0,0,0,0,1,0,59,,,,
01,ATLANTIC,1300,EGG HARBOR CITY,999,District Total,02,02,6,10,8,4,5,13,0,0,0,0,0,0,1,4,51,,,,
01,ATLANTIC,1300,EGG HARBOR CITY,999,District Total,03,03,5,8,4,6,4,7,1,0,0,0,0,0,0,1,36,,,,
01,ATLANTIC,1300,EGG HARBOR CITY,999,District Total,04,04,4,5,6,6,16,11,0,0,0,0,0,0,2,0,50,,,,
01,ATLANTIC,1300,EGG HARBOR CITY,999,District Total,05,05,3,4,5,6,9,6,2,0,0,0,0,1,0,0,36,,,,
01,ATLANTIC,1300,EGG HARBOR CITY,999,District Total,06,06,6,3,3,4,10,4,2,0,0,0,0,0,0,1,33,,,,
01,ATLANTIC,1300,EGG HARBOR CITY,999,District Total,07,07,16,9,6,4,8,7,0,0,0,0,0,0,0,0,50,,,,
01,ATLANTIC,1300,EGG HARBOR CITY,999,District Total,08,08,4,2,4,4,15,6,1,1,0,0,0,0,0,0,37,,,,
01,ATLANTIC,1300,EGG HARBOR CITY,999,District Total,UG,UG,7,3,13,4,13,5,0,0,0,0,0,0,1,0,46,,,,
01,ATLANTIC,1300,EGG HARBOR CITY,999,District Total,55,TOTAL,69,69,63,61,110,91,8,1,0,0,0,1,8,10,491,336,53,14,0
01,ATLANTIC,1310,EGG HARBOR TWP,005,EGG HARBOR TOWNSHIP HIGH SCHOOL,09,09,135,135,34,31,56,56,41,53,1,1,0,0,11,17,571,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,005,EGG HARBOR TOWNSHIP HIGH SCHOOL,10,10,137,143,31,34,80,69,38,45,0,0,0,0,12,17,606,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,005,EGG HARBOR TOWNSHIP HIGH SCHOOL,11,11,147,148,30,24,70,64,48,43,1,1,0,0,13,17,606,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,005,EGG HARBOR TOWNSHIP HIGH SCHOOL,12,12,148,160,33,27,54,79.5,56,37,0,0,0,2,14,8,618.5,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,005,EGG HARBOR TOWNSHIP HIGH SCHOOL,UG,UG,5,1,1,0,5,2,3,1,0,0,0,0,0,1,19,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,005,EGG HARBOR TOWNSHIP HIGH SCHOOL,55,TOTAL,572,587,129,116,265,270.5,186,179,2,2,0,2,50,60,2420.5,742.5,215,42,0
01,ATLANTIC,1310,EGG HARBOR TWP,033,CLAYTON J. DAVENPORT ELEMENTARY SCHOOL,PH,PK,3,2,0,1,4,2,4,2,0,0,0,0,1,1,20,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,033,CLAYTON J. DAVENPORT ELEMENTARY SCHOOL,KH,KG,25,27,12,14,26,25,23,11,0,0,0,0,2,5,170,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,033,CLAYTON J. DAVENPORT ELEMENTARY SCHOOL,01,01,33,25,8,10,24,38,24,10,0,0,0,0,10,5,187,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,033,CLAYTON J. DAVENPORT ELEMENTARY SCHOOL,02,02,34,33,15,17,36,39,21,21,0,0,0,0,1,6,223,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,033,CLAYTON J. DAVENPORT ELEMENTARY SCHOOL,03,03,33,34,17,13,37,31,22,22,0,0,0,0,5,4,218,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,033,CLAYTON J. DAVENPORT ELEMENTARY SCHOOL,UG,UG,23,4,2,1,16,0,10,5,0,0,0,0,1,1,63,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,033,CLAYTON J. DAVENPORT ELEMENTARY SCHOOL,55,TOTAL,151,125,54,56,143,135,104,71,0,0,0,0,20,22,881,446,68,64,0
01,ATLANTIC,1310,EGG HARBOR TWP,035,E. H. SLAYBAUGH ELEMENTARY SCHOOL,PH,PK,16,22,0,0,11,4,3,4,0,0,0,0,1,0,61,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,035,E. H. SLAYBAUGH ELEMENTARY SCHOOL,KH,KG,53,47,4,7,7,7,9,10,0,0,0,1,0,4,149,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,035,E. H. SLAYBAUGH ELEMENTARY SCHOOL,01,01,57,69,6,6,20,14,8,4,0,0,0,0,5,3,192,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,035,E. H. SLAYBAUGH ELEMENTARY SCHOOL,02,02,61,70,7,2,12,12,15,13,0,0,1,0,7,6,206,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,035,E. H. SLAYBAUGH ELEMENTARY SCHOOL,03,03,78,76,6,7,31,13,7,14,0,0,0,0,4,6,242,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,035,E. H. SLAYBAUGH ELEMENTARY SCHOOL,UG,UG,3,0,0,0,3,0,1,0,0,0,0,0,2,0,9,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,035,E. H. SLAYBAUGH ELEMENTARY SCHOOL,55,TOTAL,268,284,23,22,84,50,43,45,0,0,1,1,19,19,859,215,42,17,0
01,ATLANTIC,1310,EGG HARBOR TWP,038,ALDER AVENUE MIDDLE SCHOOL,06,06,78,74,17,13,39,43,15,13,0,1,1,0,8,7,309,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,038,ALDER AVENUE MIDDLE SCHOOL,07,07,73,67,23,16,38,33,24,26,0,0,1,0,3,6,310,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,038,ALDER AVENUE MIDDLE SCHOOL,08,08,67,53,16,16,28,33,21,22,0,0,0,0,5,4,265,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,038,ALDER AVENUE MIDDLE SCHOOL,UG,UG,6,4,4,1,6,4,1,0,0,0,0,0,1,0,27,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,038,ALDER AVENUE MIDDLE SCHOOL,55,TOTAL,224,198,60,46,111,113,61,61,0,1,2,0,17,17,911,349,81,15,0
01,ATLANTIC,1310,EGG HARBOR TWP,039,FERNWOOD AVENUE MIDDLE SCHOOL,06,06,59,71,19,10,24,25,28,25,0,0,0,0,6,12,279,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,039,FERNWOOD AVENUE MIDDLE SCHOOL,07,07,75,61,20,19,40,36,29,22,0,0,0,0,8,7,317,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,039,FERNWOOD AVENUE MIDDLE SCHOOL,08,08,65,79,21,26,37,39,38,20,0,0,0,0,6,6,337,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,039,FERNWOOD AVENUE MIDDLE SCHOOL,UG,UG,4,1,4,3,2,2,1,0,0,0,0,0,0,0,17,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,039,FERNWOOD AVENUE MIDDLE SCHOOL,55,TOTAL,203,212,64,58,103,102,96,67,0,0,0,0,20,25,950,343,99,20,0
01,ATLANTIC,1310,EGG HARBOR TWP,045,DR. JOYANNE D. MILLER ELEMENTARY SCHOOL,04,04,123,146,26,24,71,57,33,38,1,0,1,0,14,8,542,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,045,DR. JOYANNE D. MILLER ELEMENTARY SCHOOL,05,05,148,128,22,35,58,57,42,51,0,0,0,0,10,18,569,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,045,DR. JOYANNE D. MILLER ELEMENTARY SCHOOL,UG,UG,10,3,4,0,4,3,3,0,0,0,0,0,2,0,29,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,045,DR. JOYANNE D. MILLER ELEMENTARY SCHOOL,55,TOTAL,281,277,52,59,133,117,78,89,1,0,1,0,26,26,1140,433,92,10,0
01,ATLANTIC,1310,EGG HARBOR TWP,050,H. RUSSEL SWIFT ELEMENTARY SCHOOL,PH,PK,9,9,1,0,0,1,1,1,0,0,0,0,1,0,23,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,050,H. RUSSEL SWIFT ELEMENTARY SCHOOL,KH,KG,32,15,3,4,9,9,9,7,1,0,0,0,3,5,97,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,050,H. RUSSEL SWIFT ELEMENTARY SCHOOL,01,01,29,30,3,8,8,9,10,8,0,0,0,0,3,2,110,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,050,H. RUSSEL SWIFT ELEMENTARY SCHOOL,02,02,31,33,2,2,4,9,8,6,0,0,1,1,2,1,100,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,050,H. RUSSEL SWIFT ELEMENTARY SCHOOL,03,03,38,32,8,4,17,5,8,6,0,0,0,0,6,5,129,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,050,H. RUSSEL SWIFT ELEMENTARY SCHOOL,UG,UG,9,1,2,1,5,3,2,3,0,0,0,0,0,0,26,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,050,H. RUSSEL SWIFT ELEMENTARY SCHOOL,55,TOTAL,148,120,19,19,43,36,38,31,1,0,1,1,15,13,485,114,38,34,0
01,ATLANTIC,1310,EGG HARBOR TWP,999,District Total,PH,PK,28,33,1,1,15,7,8,7,0,0,0,0,3,1,104,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,999,District Total,KH,KG,110,89,19,25,42,41,41,28,1,0,0,1,5,14,416,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,999,District Total,01,01,119,124,17,24,52,61,42,22,0,0,0,0,18,10,489,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,999,District Total,02,02,126,136,24,21,52,60,44,40,0,0,2,1,10,13,529,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,999,District Total,03,03,149,142,31,24,85,49,37,42,0,0,0,0,15,15,589,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,999,District Total,04,04,123,146,26,24,71,57,33,38,1,0,1,0,14,8,542,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,999,District Total,05,05,148,128,22,35,58,57,42,51,0,0,0,0,10,18,569,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,999,District Total,06,06,137,145,36,23,63,68,43,38,0,1,1,0,14,19,588,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,999,District Total,07,07,148,128,43,35,78,69,53,48,0,0,1,0,11,13,627,,,,
01,ATLANTIC,1310,EGG HARBOR TWP,999,District Total,08,08,132,132,37,42,65,72,59,42,0,0,0,0,11,10,602,,,,
